Date,Tmean,Tmin,Tmax,Hmean,Hmin,Hmax,Rainfall,WindSpeed,SolarIrradiation
2004/05/28,17.5,9.4,25.1,69.0,34.0,91.0,0.0,2.5,
2004/05/29,15.3,12.5,20.8,82.0,59.0,92.0,8.0,1.8,
2004/05/30,14.9,9.6,20.1,81.0,54.0,91.0,0.0,1.8,
2004/05/31,16.2,7.2,24.0,75.0,52.0,93.0,0.2,2.1,
2004/06/01,16.4,12.2,20.0,79.0,67.0,89.0,0.0,2.1,
2004/06/02,18.0,14.4,22.2,80.0,67.0,90.0,1.4,2.7,
2004/06/03,16.9,13.3,23.1,82.0,55.0,93.0,33.4,1.8,
2004/06/04,15.8,12.7,16.3,79.0,61.0,93.0,17.4,1.6,
2004/06/05,15.7,12.1,21.5,88.0,62.0,94.0,6.8,1.5,
2004/06/06,15.5,13.0,22.7,89.0,62.0,94.0,38.4,1.5,
2004/06/07,17.0,10.0,24.3,77.0,50.0,94.0,0.2,2.0,
2004/06/08,18.6,9.4,27.4,69.0,36.0,94.0,0.0,1.7,
2004/06/09,19.7,10.3,28.7,67.0,33.0,93.0,0.2,2.1,
2004/06/10,21.5,10.4,31.2,64.0,34.0,92.0,0.0,1.7,
2004/06/11,22.3,13.1,31.0,66.0,32.0,92.0,0.0,2.0,
2004/06/12,22.3,12.9,31.1,63.0,40.0,92.0,0.0,2.2,
2004/06/13,20.9,12.2,29.2,67.0,38.0,92.0,0.0,2.5,
2004/06/14,19.7,15.1,24.7,77.0,56.0,90.0,2.4,2.3,
2004/06/15,20.7,14.6,26.7,71.0,43.0,92.0,0.0,2.0,
2004/06/16,19.6,12.4,26.9,69.0,35.0,92.0,0.2,1.6,
2004/06/17,18.0,14.6,21.1,84.0,69.0,92.0,2.6,1.6,
2004/06/18,20.9,13.2,29.0,65.0,36.0,92.0,0.2,2.2,
2004/06/19,21.0,12.8,28.2,68.0,47.0,91.0,0.0,2.7,
2004/06/20,21.3,15.1,27.7,67.0,41.0,91.0,0.0,3.6,
2004/06/21,20.8,14.4,26.5,57.0,36.0,83.0,0.0,3.5,
2004/06/22,20.5,10.9,29.1,63.0,39.0,91.0,0.0,2.0,
2004/06/23,22.2,13.1,30.8,66.0,35.0,92.0,0.0,2.0,
2004/06/24,22.9,14.7,30.7,62.0,32.0,92.0,0.0,2.8,
2004/06/25,22.5,13.5,30.3,64.0,38.0,89.0,0.0,2.9,
2004/06/26,23.5,14.8,32.1,67.0,31.0,90.0,0.0,2.2,
2004/06/27,23.6,15.7,31.2,63.0,33.0,92.0,0.0,2.0,
2004/06/28,24.5,13.5,34.5,61.0,31.0,89.0,0.0,2.0,
2004/06/29,24.4,16.2,32.4,62.0,34.0,92.0,0.0,2.9,
2004/06/30,24.8,15.6,33.1,65.0,39.0,90.0,0.0,2.0,
2004/07/01,24.1,16.6,32.2,65.0,36.0,93.0,0.0,2.2,
2004/07/02,23.8,13.8,31.8,63.0,37.0,90.0,0.0,2.9,
2004/07/03,24.9,16.7,32.7,63.0,24.0,90.0,0.0,2.6,
2004/07/04,23.0,13.3,32.3,66.0,32.0,91.0,0.0,2.0,
2004/07/05,25.1,16.2,34.7,64.0,31.0,92.0,0.0,2.1,
2004/07/06,26.2,15.9,36.4,60.0,33.0,91.0,0.0,1.9,
2004/07/07,26.8,16.9,37.0,58.0,30.0,92.0,0.0,2.0,
2004/07/08,26.8,16.0,36.7,56.0,37.0,87.0,0.0,2.1,
2004/07/09,25.9,16.2,35.0,58.0,34.0,86.0,0.0,2.8,
2004/07/10,23.2,15.4,30.2,55.0,33.0,88.0,0.0,2.9,
2004/07/11,21.0,11.6,29.3,59.0,30.0,85.0,0.0,3.0,
2004/07/12,20.7,15.1,26.5,60.0,41.0,85.0,0.0,3.6,
2004/07/13,18.6,11.5,27.9,67.0,27.0,91.0,0.0,2.2,
2004/07/14,18.8,11.5,26.0,64.0,34.0,92.0,0.0,2.8,
2004/07/15,19.5,9.1,28.9,61.0,29.0,90.0,0.0,2.2,
2004/07/16,22.5,11.7,32.3,57.0,33.0,90.0,0.0,1.8,
2004/07/17,23.8,14.2,33.0,59.0,30.0,87.0,0.0,1.9,
2004/07/18,24.7,15.4,34.4,59.0,27.0,91.0,0.0,1.9,
2004/07/19,24.9,15.1,34.3,57.0,28.0,88.0,0.0,2.0,
2004/07/20,25.2,16.0,35.0,58.0,25.0,87.0,0.0,2.0,
2004/07/21,25.3,15.7,35.0,57.0,32.0,89.0,0.0,2.0,
2004/07/22,25.5,15.1,36.0,55.0,22.0,86.0,0.0,2.0,
2004/07/23,26.8,16.3,36.8,57.0,30.0,82.0,0.0,2.0,
2004/07/24,26.4,18.4,34.7,67.0,39.0,88.0,0.0,2.4,
2004/07/25,23.7,18.0,33.6,70.0,30.0,95.0,15.6,1.9,
2004/07/26,18.5,16.8,23.9,65.0,33.0,96.0,7.8,1.7,
2004/07/27,21.0,15.1,29.5,79.0,40.0,95.0,2.4,1.7,
2004/07/28,20.9,14.9,27.2,64.0,36.0,94.0,0.0,2.4,
2004/07/29,20.9,11.9,28.7,59.0,31.0,92.0,0.0,1.8,
2004/07/30,21.6,12.7,29.8,66.0,33.0,91.0,0.0,1.6,
2004/07/31,22.5,14.6,31.1,63.0,30.0,93.0,0.2,2.8,
2004/08/01,23.1,13.3,33.2,58.0,36.0,90.0,0.0,2.0,
2004/08/02,23.6,14.9,31.8,69.0,40.0,90.0,0.0,2.4,
2004/08/03,23.7,16.4,30.1,69.0,41.0,91.0,0.0,2.6,
2004/08/04,23.7,16.7,32.1,72.0,43.0,92.0,0.2,2.1,
2004/08/05,23.7,18.6,32.7,74.0,35.0,93.0,0.4,1.8,
2004/08/06,20.9,16.9,29.1,83.0,47.0,94.0,11.6,1.8,
2004/08/07,21.2,16.3,29.9,79.0,58.0,95.0,0.2,1.5,
2004/08/08,23.3,16.6,30.1,76.0,46.0,95.0,0.2,2.2,
2004/08/09,24.2,17.2,32.0,73.0,37.0,95.0,0.0,1.7,
2004/08/10,25.9,18.4,34.3,71.0,41.0,95.0,0.0,1.5,
2004/08/11,26.1,18.4,34.8,70.0,36.0,97.0,0.0,1.9,
2004/08/12,24.9,17.6,32.2,73.0,45.0,94.0,0.0,2.4,
2004/08/13,25.7,20.5,31.3,68.0,41.0,89.0,0.0,3.4,
2004/08/14,24.0,19.3,31.2,68.0,39.0,91.0,1.0,2.3,
2004/08/15,22.8,14.5,29.7,62.0,32.0,94.0,0.0,3.2,
2004/08/16,20.8,11.9,29.5,60.0,30.0,91.0,0.0,2.4,
2004/08/17,22.2,11.9,32.4,63.0,32.0,89.0,0.0,1.9,
2004/08/18,23.1,14.0,32.5,63.0,27.0,94.0,0.0,2.1,
2004/08/19,23.9,13.5,35.2,57.0,38.0,88.0,0.0,2.1,
2004/08/20,25.0,15.5,35.0,59.0,28.0,86.0,0.0,2.2,
2004/08/21,22.7,15.0,31.0,65.0,33.0,89.0,0.0,3.5,
2004/08/22,21.3,12.7,30.5,59.0,36.0,91.0,0.0,2.4,
2004/08/23,21.3,10.4,31.8,54.0,32.0,86.0,0.0,1.8,
2004/08/24,22.9,12.1,33.5,55.0,29.0,83.0,0.0,2.0,
2004/08/25,23.1,13.4,33.2,51.0,37.0,84.0,0.0,2.5,
2004/08/26,22.9,14.8,29.2,60.0,40.0,87.0,0.2,4.1,
2004/08/27,21.6,13.4,28.1,63.0,38.0,92.0,0.2,2.6,
2004/08/28,20.6,10.0,31.4,59.0,33.0,86.0,0.0,1.7,
2004/08/29,21.5,12.4,30.9,62.0,32.0,90.0,0.0,1.9,
2004/08/30,21.0,11.4,31.0,62.0,25.0,90.0,0.0,2.1,
2004/08/31,21.1,12.2,29.6,70.0,38.0,91.0,0.0,2.6,
2004/09/01,22.4,14.4,31.7,72.0,41.0,93.0,0.0,2.2,
2004/09/02,22.4,15.0,33.6,73.0,28.0,94.0,16.6,1.9,
2004/09/03,21.9,14.4,33.7,72.0,26.0,95.0,0.2,1.7,
2004/09/04,22.4,14.8,32.9,68.0,34.0,94.0,0.0,1.9,
2004/09/05,20.4,13.3,27.7,62.0,38.0,85.0,0.0,3.5,
2004/09/06,18.0,12.7,27.5,78.0,46.0,93.0,0.2,2.2,
2004/09/07,19.0,10.6,28.9,70.0,31.0,94.0,0.2,2.2,
2004/09/08,18.1,10.5,26.7,63.0,27.0,94.0,0.0,2.7,
2004/09/09,17.8,8.9,27.3,62.0,32.0,90.0,0.0,2.9,
2004/09/10,17.0,8.3,26.3,59.0,33.0,91.0,0.0,2.6,
2004/09/11,18.2,7.2,28.9,64.0,30.0,88.0,0.0,1.6,
2004/09/12,20.5,12.6,29.0,71.0,38.0,92.0,0.0,2.4,
2004/09/13,22.1,15.1,29.1,70.0,43.0,90.0,0.0,2.0,
2004/09/14,21.9,14.6,31.2,68.0,34.0,94.0,0.0,1.8,
2004/09/15,21.3,13.3,31.4,63.0,33.0,84.0,0.0,2.2,
2004/09/16,18.8,14.4,26.3,83.0,57.0,94.0,10.8,2.1,
2004/09/17,19.1,15.9,23.1,87.0,69.0,95.0,3.6,1.4,
2004/09/18,19.5,17.0,26.5,84.0,52.0,95.0,6.4,1.8,
2004/09/19,19.8,14.8,26.0,80.0,52.0,96.0,0.0,2.1,
2004/09/20,19.9,14.4,27.0,78.0,49.0,96.0,0.2,2.1,
2004/09/21,19.7,12.6,28.2,73.0,41.0,95.0,0.0,2.1,
2004/09/22,19.7,14.4,26.9,76.0,44.0,93.0,0.2,1.8,
2004/09/23,19.6,12.2,27.8,77.0,47.0,95.0,0.0,2.7,
2004/09/24,21.1,17.3,26.6,73.0,53.0,86.0,0.0,3.4,
2004/09/25,15.2,13.0,19.6,74.0,63.0,84.0,0.6,2.4,
2004/09/26,12.9,9.4,16.2,87.0,74.0,95.0,10.0,1.4,
2004/09/27,13.5,9.8,18.4,86.0,64.0,95.0,2.0,1.6,
2004/09/28,14.7,8.4,22.9,77.0,45.0,95.0,0.2,1.6,
2004/09/29,15.7,10.0,23.5,76.0,43.0,95.0,0.0,1.5,
2004/09/30,16.2,8.0,24.9,76.0,38.0,95.0,0.0,1.8,
2004/10/01,17.3,10.8,25.1,79.0,49.0,96.0,0.2,1.6,
2004/10/02,16.8,10.9,26.0,77.0,42.0,96.0,0.2,1.8,
2004/10/03,18.2,11.6,26.3,77.0,41.0,96.0,0.0,1.6,
2004/10/04,18.1,11.3,26.7,74.0,33.0,96.0,0.2,1.4,
2004/10/05,17.8,10.1,27.0,74.0,37.0,96.0,0.0,1.6,
2004/10/06,17.8,10.2,27.1,76.0,40.0,96.0,0.2,1.5,
2004/10/07,17.5,11.0,26.5,82.0,51.0,96.0,0.2,1.6,
2004/10/08,18.4,13.1,26.6,81.0,49.0,97.0,0.0,2.1,
2004/10/09,18.1,10.5,27.6,75.0,45.0,96.0,0.2,2.2,
2004/10/10,19.5,12.0,26.7,73.0,40.0,94.0,0.2,3.0,
2004/10/11,18.4,14.8,23.5,72.0,36.0,96.0,3.4,2.9,
2004/10/12,16.4,13.3,22.0,88.0,65.0,97.0,10.0,1.7,
2004/10/13,15.9,11.3,18.5,81.0,50.0,97.0,6.2,1.8,
2004/10/14,15.8,12.5,21.2,85.0,57.0,97.0,4.2,1.5,
2004/10/15,16.9,13.9,21.1,79.0,58.0,94.0,10.2,2.9,
2004/10/16,15.5,10.9,20.2,82.0,59.0,94.0,29.0,3.3,
2004/10/17,17.5,13.7,20.9,70.0,57.0,90.0,8.6,4.4,
2004/10/18,15.7,11.4,21.8,79.0,54.0,94.0,0.0,1.7,
2004/10/19,15.1,10.9,22.8,87.0,61.0,96.0,0.0,1.3,
2004/10/20,17.7,9.9,26.3,82.0,56.0,96.0,0.2,1.5,
2004/10/21,18.7,12.9,26.6,85.0,55.0,98.0,0.2,1.5,
2004/10/22,17.9,13.9,26.2,87.0,51.0,98.0,0.0,1.2,
2004/10/23,17.8,11.1,27.1,82.0,43.0,98.0,0.2,1.2,
2004/10/24,18.4,12.2,23.7,77.0,49.0,98.0,0.2,1.2,
2004/10/25,16.2,10.3,25.0,84.0,47.0,98.0,0.2,1.1,
2004/10/26,16.1,10.4,24.3,85.0,49.0,98.0,0.2,1.1,
2004/10/27,16.9,12.8,22.8,83.0,52.0,98.0,0.2,1.5,
2004/10/28,15.9,11.5,22.0,84.0,50.0,98.0,0.0,1.6,
2004/10/29,15.9,10.1,25.2,80.0,43.0,98.0,0.0,1.1,
2004/10/30,17.8,12.2,26.0,80.0,51.0,97.0,0.0,1.3,
2004/10/31,19.2,12.3,27.8,69.0,38.0,98.0,0.0,1.8,
2004/11/01,18.6,12.2,30.2,66.0,35.0,84.0,0.0,1.2,
2004/11/02,16.7,13.1,22.9,79.0,58.0,94.0,0.0,0.8,
2004/11/03,18.6,13.2,22.3,78.0,59.0,97.0,0.0,3.4,
2004/11/04,16.4,11.6,23.1,82.0,52.0,98.0,0.2,2.3,
2004/11/05,14.8,10.1,22.6,84.0,51.0,98.0,0.0,1.4,
2004/11/06,15.5,9.7,21.6,83.0,52.0,98.0,0.0,0.9,
2004/11/07,11.4,8.1,13.9,96.0,83.0,98.0,36.8,1.6,
2004/11/08,7.3,2.9,8.7,87.0,62.0,98.0,9.6,2.2,
2004/11/09,6.2,0.3,11.6,91.0,67.0,98.0,5.6,1.4,
2004/11/10,10.8,7.8,14.9,91.0,77.0,98.0,21.4,1.9,
2004/11/11,10.2,7.9,13.6,86.0,75.0,98.0,2.0,1.0,
2004/11/12,13.9,11.7,17.2,92.0,79.0,98.0,6.2,1.9,
2004/11/13,14.4,10.4,18.2,91.0,78.0,98.0,2.2,2.2,
2004/11/14,10.0,7.9,15.1,78.0,65.0,96.0,22.4,4.4,
2004/11/15,8.1,3.6,11.6,77.0,59.0,92.0,0.0,2.5,
2004/11/16,6.4,3.5,9.5,87.0,64.0,96.0,0.0,1.2,
2004/11/17,8.4,3.0,14.5,82.0,58.0,97.0,0.2,1.9,
2004/11/18,8.2,0.6,16.0,86.0,67.0,98.0,0.0,2.1,
2004/11/19,13.6,10.5,15.7,77.0,59.0,94.0,0.4,4.4,
2004/11/20,7.2,-0.8,11.2,59.0,28.0,87.0,0.2,3.4,
2004/11/21,2.1,-3.3,10.2,78.0,40.0,93.0,0.0,2.0,
2004/11/22,4.0,-3.4,12.0,76.0,48.0,95.0,0.2,1.5,
2004/11/23,8.0,3.8,12.0,87.0,73.0,96.0,0.2,1.0,
2004/11/24,8.6,2.9,15.5,90.0,65.0,98.0,0.2,1.3,
2004/11/25,3.9,-1.6,11.3,78.0,46.0,97.0,0.2,2.0,
2004/11/26,4.5,-3.9,12.6,81.0,52.0,96.0,0.0,1.0,
2004/11/27,9.8,7.3,13.4,95.0,86.0,98.0,2.6,1.4,
2004/11/28,9.9,4.1,15.3,92.0,68.0,98.0,0.6,1.3,
2004/11/29,12.2,10.2,14.8,76.0,65.0,84.0,1.4,1.9,
2004/11/30,14.0,10.7,18.8,78.0,51.0,98.0,13.4,2.3,
2004/12/01,13.6,10.6,19.2,89.0,64.0,98.0,21.6,1.7,
2004/12/02,15.7,8.6,20.6,75.0,56.0,96.0,1.2,2.8,
2004/12/03,12.5,6.9,20.9,87.0,59.0,98.0,0.2,1.7,
2004/12/04,12.2,9.9,15.4,95.0,84.0,98.0,0.0,1.9,
2004/12/05,11.0,7.8,15.2,97.0,90.0,98.0,0.2,1.1,
2004/12/06,13.7,9.9,18.6,88.0,66.0,98.0,0.2,1.9,
2004/12/07,13.8,9.4,16.4,82.0,69.0,98.0,0.0,3.1,
2004/12/08,12.1,9.7,14.3,98.0,97.0,98.0,5.6,1.2,
2004/12/09,14.0,10.2,16.9,86.0,74.0,98.0,7.8,4.5,
2004/12/10,9.6,4.1,12.8,84.0,73.0,98.0,12.6,1.7,
2004/12/11,10.9,6.4,14.1,83.0,71.0,93.0,0.0,2.4,
2004/12/12,7.8,3.1,14.2,90.0,69.0,98.0,0.2,1.3,
2004/12/13,6.7,1.6,14.8,93.0,71.0,98.0,0.2,1.1,
2004/12/14,6.7,1.6,16.2,90.0,56.0,98.0,0.2,1.2,
2004/12/15,8.2,0.8,14.6,79.0,60.0,98.0,0.2,1.3,
2004/12/16,7.3,2.3,13.2,93.0,73.0,98.0,1.4,1.0,
2004/12/17,9.8,8.2,12.7,98.0,94.0,98.0,2.6,0.9,
2004/12/18,8.6,3.2,12.1,77.0,69.0,98.0,16.2,3.1,
2004/12/19,7.2,1.3,12.6,71.0,39.0,94.0,0.0,2.1,
2004/12/20,6.8,5.4,7.9,90.0,70.0,98.0,20.0,2.2,
2004/12/21,4.7,-0.6,7.7,70.0,51.0,92.0,0.2,3.4,
2004/12/22,2.7,-1.3,7.8,83.0,59.0,95.0,0.0,1.3,
2004/12/23,1.7,-3.4,9.8,83.0,51.0,97.0,0.0,1.3,
2004/12/24,5.1,-2.9,12.8,82.0,58.0,96.0,0.0,2.3,
2004/12/25,11.1,8.3,13.4,78.0,58.0,92.0,0.0,3.4,
2004/12/26,11.2,8.6,13.5,82.0,58.0,96.0,51.8,3.8,
2004/12/27,8.9,5.9,12.4,74.0,56.0,96.0,18.2,5.1,
2004/12/28,5.8,1.6,7.9,85.0,79.0,98.0,23.4,1.3,
2004/12/29,6.2,2.4,9.4,92.0,71.0,98.0,0.8,1.9,
2004/12/30,7.6,5.4,9.3,72.0,61.0,81.0,0.4,4.7,
2004/12/31,6.9,5.0,8.4,70.0,61.0,85.0,0.0,3.8,
2005/01/01,6.0,1.1,10.9,83.0,58.0,97.0,0.0,1.3,
2005/01/02,5.5,1.3,12.6,86.0,60.0,98.0,0.2,1.2,
2005/01/03,4.1,0.4,8.4,85.0,58.0,98.0,1.0,2.5,
2005/01/04,4.7,-1.2,12.5,72.0,33.0,94.0,0.0,2.1,
2005/01/05,5.1,-2.2,13.2,80.0,64.0,91.0,0.0,2.0,
2005/01/06,8.5,2.3,13.8,84.0,65.0,98.0,0.0,2.3,
2005/01/07,5.6,0.3,15.1,87.0,55.0,98.0,0.2,1.4,
2005/01/08,4.4,-1.7,14.3,84.0,45.0,98.0,0.0,1.4,
2005/01/09,4.4,-1.4,12.2,89.0,69.0,98.0,0.2,1.9,
2005/01/10,4.1,-1.5,12.9,90.0,60.0,98.0,0.2,1.3,
2005/01/11,4.6,0.6,11.2,90.0,64.0,98.0,0.0,1.1,
2005/01/12,6.9,4.2,11.3,82.0,57.0,97.0,0.0,0.9,
2005/01/13,5.3,1.7,9.8,83.0,62.0,93.0,0.0,1.2,
2005/01/14,6.7,3.6,12.2,84.0,63.0,98.0,1.2,1.6,
2005/01/15,4.4,-1.0,7.8,74.0,50.0,98.0,0.2,2.9,
2005/01/16,4.8,2.2,7.6,61.0,47.0,85.0,0.2,4.8,
2005/01/17,3.3,-2.4,9.5,73.0,52.0,92.0,0.0,2.2,
2005/01/18,2.5,-5.1,10.1,80.0,53.0,95.0,0.0,2.4,
2005/01/19,7.5,5.5,8.8,82.0,71.0,95.0,8.4,3.1,
2005/01/20,6.7,0.8,10.7,78.0,56.0,94.0,3.2,4.0,
2005/01/21,7.8,0.1,11.6,81.0,66.0,98.0,0.0,2.7,
2005/01/22,6.9,2.9,14.6,85.0,59.0,98.0,0.0,2.3,
2005/01/23,4.6,-2.3,12.0,76.0,45.0,96.0,2.0,1.6,
2005/01/24,6.4,4.4,8.0,96.0,87.0,98.0,27.0,1.3,
2005/01/25,3.5,1.3,5.1,93.0,84.0,97.0,9.0,1.6,
2005/01/26,1.5,0.6,2.4,94.0,86.0,98.0,2.4,1.9,
2005/01/27,1.3,0.0,2.6,97.0,91.0,98.0,2.0,1.4,
2005/01/28,0.9,-0.6,3.1,98.0,98.0,98.0,3.6,1.2,
2005/01/29,2.1,1.9,2.4,94.0,93.0,98.0,7.6,1.2,
2005/01/30,1.4,0.2,3.1,87.0,68.0,98.0,8.2,2.0,
2005/01/31,1.7,-4.0,7.2,69.0,43.0,84.0,3.8,2.8,
2005/02/01,0.8,-5.8,9.6,78.0,49.0,92.0,0.4,1.6,
2005/02/02,3.2,0.9,6.0,68.0,51.0,89.0,0.0,4.5,
2005/02/03,3.2,-2.8,9.8,70.0,36.0,90.0,0.2,2.2,
2005/02/04,2.6,-0.7,6.0,71.0,46.0,89.0,1.0,3.9,
2005/02/05,1.0,-1.9,5.1,74.0,55.0,87.0,0.0,2.1,
2005/02/06,1.1,-3.0,6.9,77.0,54.0,91.0,0.0,1.9,
2005/02/07,1.1,-5.1,9.5,83.0,55.0,94.0,0.0,1.9,
2005/02/08,2.3,-3.7,8.9,82.0,55.0,96.0,0.0,2.3,
2005/02/09,3.6,0.6,6.2,85.0,77.0,93.0,0.6,2.8,
2005/02/10,2.2,-2.5,8.6,80.0,56.0,95.0,0.2,2.0,
2005/02/11,3.0,-4.7,11.9,72.0,31.0,94.0,0.0,1.6,
2005/02/12,8.2,2.3,12.6,78.0,56.0,88.0,0.0,3.3,
2005/02/13,11.2,8.4,13.9,80.0,53.0,93.0,0.2,4.4,
2005/02/14,5.0,0.2,10.0,87.0,59.0,98.0,27.0,3.4,
2005/02/15,3.2,1.2,6.0,78.0,57.0,98.0,4.8,3.3,
2005/02/16,3.6,1.1,5.1,93.0,79.0,98.0,2.6,1.3,
2005/02/17,2.8,0.5,5.4,93.0,79.0,98.0,1.2,1.2,
2005/02/18,3.8,-0.3,7.8,84.0,59.0,98.0,0.0,2.2,
2005/02/19,2.8,-3.3,10.9,84.0,47.0,97.0,0.2,1.7,
2005/02/20,3.9,0.1,7.1,90.0,71.0,98.0,3.2,2.1,
2005/02/21,5.7,3.7,6.9,82.0,53.0,97.0,17.4,3.9,
2005/02/22,1.7,-2.6,5.5,97.0,92.0,98.0,18.8,1.6,
2005/02/23,3.3,-4.7,8.1,84.0,54.0,98.0,19.4,3.7,
2005/02/24,4.9,1.2,8.6,87.0,59.0,98.0,1.8,1.7,
2005/02/25,5.1,1.6,8.9,85.0,78.0,98.0,8.4,1.5,
2005/02/26,5.3,2.5,7.8,96.0,86.0,98.0,10.4,1.9,
2005/02/27,5.6,3.5,8.6,83.0,74.0,98.0,0.4,3.0,
2005/02/28,0.6,-0.9,2.5,84.0,65.0,98.0,2.0,3.2,
2005/03/01,-1.3,-4.5,1.8,70.0,54.0,89.0,0.0,4.3,
2005/03/02,-0.2,-6.0,6.3,72.0,46.0,88.0,0.0,1.3,
2005/03/03,3.5,-4.9,10.5,68.0,35.0,93.0,0.0,3.0,
2005/03/04,9.1,7.2,10.7,93.0,63.0,98.0,49.2,4.1,
2005/03/05,6.3,2.8,10.8,84.0,48.0,98.0,15.2,2.7,
2005/03/06,4.8,0.5,9.3,82.0,44.0,98.0,9.4,3.7,
2005/03/07,1.6,-1.2,5.5,84.0,58.0,98.0,6.0,2.0,
2005/03/08,2.8,-2.3,4.6,75.0,60.0,98.0,0.0,2.7,
2005/03/09,3.2,-2.9,6.1,68.0,52.0,98.0,0.6,2.4,
2005/03/10,4.2,-0.3,6.9,73.0,49.0,93.0,1.4,3.1,
2005/03/11,4.4,-3.5,12.1,78.0,42.0,98.0,0.0,2.6,
2005/03/12,8.5,3.8,13.3,86.0,57.0,96.0,0.2,5.1,
2005/03/13,10.2,2.9,14.7,82.0,61.0,98.0,0.0,4.4,
2005/03/14,7.9,-0.4,16.9,85.0,52.0,98.0,0.0,2.0,
2005/03/15,9.2,-0.1,18.9,78.0,28.0,98.0,0.2,2.2,
2005/03/16,10.1,1.3,19.2,80.0,44.0,98.0,0.0,2.2,
2005/03/17,10.6,0.6,21.5,77.0,32.0,98.0,0.0,1.9,
2005/03/18,10.6,1.9,20.2,86.0,56.0,98.0,0.0,1.9,
2005/03/19,11.1,6.7,17.7,90.0,67.0,98.0,0.0,2.4,
2005/03/20,11.4,6.3,17.0,90.0,72.0,98.0,0.0,2.3,
2005/03/21,9.4,5.4,13.9,95.0,82.0,98.0,0.0,1.3,
2005/03/22,11.6,4.3,19.4,89.0,58.0,98.0,0.2,1.7,
2005/03/23,12.3,6.9,19.7,89.0,64.0,98.0,0.0,1.7,
2005/03/24,14.2,7.5,22.8,81.0,45.0,98.0,0.2,1.9,
2005/03/25,14.7,9.9,22.0,81.0,49.0,98.0,0.2,2.3,
2005/03/26,14.5,9.8,21.9,82.0,42.0,98.0,0.0,2.5,
2005/03/27,14.1,10.4,18.5,91.0,77.0,98.0,1.8,3.6,
2005/03/28,13.7,11.6,17.9,91.0,75.0,98.0,18.4,3.1,
2005/03/29,12.6,9.2,17.6,94.0,78.0,98.0,5.8,1.6,
2005/03/30,11.3,5.5,18.0,82.0,59.0,98.0,1.2,1.7,
2005/03/31,11.6,7.5,17.1,88.0,63.0,98.0,0.4,2.6,
2005/04/01,9.8,4.7,15.9,82.0,58.0,98.0,0.0,3.0,
2005/04/02,7.7,1.0,14.4,81.0,51.0,98.0,0.0,3.5,
2005/04/03,7.3,-0.9,14.6,80.0,51.0,98.0,0.0,3.5,
2005/04/04,8.5,-0.8,17.0,80.0,40.0,98.0,0.0,3.1,
2005/04/05,8.8,2.2,16.2,85.0,47.0,98.0,0.0,2.2,
2005/04/06,10.5,3.7,18.7,83.0,43.0,98.0,0.2,1.7,
2005/04/07,11.0,2.3,19.6,86.0,47.0,98.0,0.0,2.2,
2005/04/08,12.6,3.9,20.2,76.0,48.0,98.0,0.0,2.9,
2005/04/09,14.8,10.6,20.9,85.0,59.0,98.0,1.4,2.9,
2005/04/10,13.0,8.9,17.8,91.0,74.0,98.0,1.0,4.1,
2005/04/11,10.9,5.8,16.7,81.0,47.0,98.0,0.8,2.1,
2005/04/12,9.8,5.5,16.2,91.0,55.0,98.0,9.8,2.8,
2005/04/13,9.9,6.0,14.4,94.0,76.0,98.0,5.2,1.7,
2005/04/14,11.0,4.1,17.5,87.0,58.0,98.0,0.0,2.4,
2005/04/15,11.9,3.2,20.0,86.0,57.0,98.0,0.0,1.8,
2005/04/16,12.8,6.5,20.6,80.0,50.0,98.0,0.2,3.7,
2005/04/17,9.7,6.9,15.0,88.0,58.0,98.0,4.0,3.5,
2005/04/18,10.6,6.6,17.5,85.0,50.0,98.0,2.6,2.4,
2005/04/19,12.9,7.3,17.8,89.0,71.0,98.0,2.6,3.6,
2005/04/20,12.2,6.3,16.5,81.0,60.0,98.0,13.4,3.8,
2005/04/21,8.4,4.1,14.4,92.0,67.0,98.0,5.8,2.2,
2005/04/22,9.2,4.6,14.5,81.0,55.0,98.0,0.0,2.2,
2005/04/23,9.9,1.4,17.3,86.0,58.0,98.0,0.0,2.0,
2005/04/24,12.9,3.4,20.8,74.0,43.0,98.0,0.0,1.9,
2005/04/25,14.6,7.9,22.7,86.0,50.0,98.0,3.2,3.5,
2005/04/26,15.6,9.1,21.9,82.0,54.0,98.0,0.0,2.6,
2005/04/27,15.2,6.0,24.3,84.0,46.0,98.0,0.0,1.9,
2005/04/28,15.7,6.5,25.9,84.0,39.0,98.0,0.2,1.9,
2005/04/29,16.6,9.6,23.6,75.0,46.0,98.0,0.0,2.4,
2005/04/30,15.4,7.6,22.7,70.0,42.0,98.0,0.0,3.0,
2005/05/01,15.8,5.6,25.5,74.0,40.0,98.0,0.0,2.0,
2005/05/02,17.5,7.7,27.6,81.0,46.0,98.0,0.0,1.9,
2005/05/03,17.9,9.8,27.2,77.0,39.0,98.0,0.0,2.4,
2005/05/04,17.3,10.4,26.3,68.0,30.0,98.0,0.0,2.3,
2005/05/05,16.7,11.6,22.9,81.0,51.0,98.0,0.0,3.0,
2005/05/06,12.8,8.6,16.8,93.0,82.0,98.0,3.6,2.0,
2005/05/07,11.8,7.9,23.6,81.0,39.0,98.0,0.2,2.6,
2005/05/08,15.5,9.7,20.6,82.0,53.0,98.0,0.0,3.6,
2005/05/09,15.4,5.4,22.5,79.0,54.0,98.0,0.0,3.6,
